Index,MolWt,LogP,NumHDonors,NumHAcceptors,TPSA,NumRotatableBonds,NumAromaticRings,NumSaturatedRings,NumHeteroatoms,RingCount,HeavyAtomCount,NumAliphaticRings
2947,174.152,-1.5162000000000004,4.0,4.0,97.99000000000001,1.0,0.0,0.0,5.0,1.0,12.0,1.0
2948,174.152,-1.5162000000000004,4.0,4.0,97.99000000000001,1.0,0.0,0.0,5.0,1.0,12.0,1.0
2949,300.31399999999996,3.3377000000000017,2.0,4.0,92.47,7.0,2.0,0.0,6.0,2.0,22.0,0.0
2950,309.165,3.970600000000001,1.0,2.0,50.19,1.0,2.0,0.0,9.0,2.0,21.0,0.0
2951,241.168,2.9518000000000004,1.0,2.0,50.19,1.0,2.0,0.0,6.0,2.0,17.0,0.0
2952,213.236,2.8104000000000013,1.0,2.0,50.19,2.0,2.0,1.0,3.0,3.0,16.0,1.0
2953,266.38499999999993,1.7036999999999998,2.0,3.0,52.57,2.0,0.0,3.0,4.0,3.0,19.0,3.0
2954,239.23,3.1930000000000014,1.0,3.0,63.33,2.0,3.0,0.0,4.0,3.0,18.0,0.0
2955,223.61499999999998,2.292,2.0,3.0,70.42,1.0,2.0,0.0,5.0,2.0,15.0,0.0
2956,179.15,2.0052,2.0,1.0,53.089999999999996,1.0,2.0,0.0,4.0,2.0,13.0,0.0
2957,161.16,1.8660999999999999,2.0,1.0,53.089999999999996,1.0,2.0,0.0,3.0,2.0,12.0,0.0
2958,343.3380000000001,1.6509,4.0,6.0,141.0,5.0,2.0,0.0,10.0,2.0,22.0,0.0
2959,327.33900000000006,1.9453,3.0,5.0,120.77,5.0,2.0,0.0,9.0,2.0,21.0,0.0
2960,259.048,2.3404000000000003,2.0,4.0,83.31,1.0,2.0,0.0,7.0,2.0,16.0,0.0
2961,321.16300000000007,4.089600000000002,1.0,3.0,55.12,3.0,3.0,0.0,6.0,3.0,21.0,0.0
2962,194.139,-3.1291000000000007,5.0,6.0,127.45000000000002,1.0,0.0,1.0,7.0,1.0,13.0,1.0
2963,244.31600000000003,0.7968000000000001,3.0,3.0,78.43,5.0,0.0,2.0,6.0,2.0,16.0,2.0
2964,160.198,-0.2366000000000001,2.0,4.0,61.69,2.0,0.0,0.0,5.0,1.0,10.0,1.0
2965,210.25400000000002,1.6871,1.0,3.0,54.37,5.0,1.0,0.0,4.0,1.0,14.0,0.0
2966,810.8110000000003,9.4652,0.0,11.0,140.73000000000002,11.0,7.0,0.0,11.0,8.0,61.0,1.0
2967,868.7090000000003,4.176400000000011,13.0,20.0,351.12,6.0,6.0,0.0,20.0,8.0,63.0,2.0
2968,762.6290000000006,3.46530000000001,14.0,18.0,327.98,5.0,5.0,0.0,18.0,7.0,55.0,2.0
2969,914.7340000000006,4.446800000000015,16.0,22.0,394.74000000000007,7.0,6.0,0.0,22.0,8.0,66.0,2.0
2970,148.161,1.6042999999999998,1.0,2.0,37.3,2.0,1.0,0.0,2.0,1.0,11.0,0.0
2971,222.243,3.3028000000000013,0.0,2.0,26.3,1.0,2.0,0.0,2.0,3.0,17.0,1.0
2972,324.76700000000005,3.1881000000000013,1.0,4.0,59.06,2.0,2.0,0.0,5.0,4.0,23.0,2.0
2973,321.764,0.8327999999999995,1.0,6.0,71.53,4.0,1.0,1.0,7.0,3.0,22.0,2.0
2974,218.21200000000002,-0.07360000000000028,2.0,5.0,79.29,3.0,1.0,0.0,5.0,2.0,16.0,1.0
2975,284.267,1.6239999999999999,3.0,5.0,86.99000000000001,0.0,1.0,0.0,5.0,4.0,21.0,3.0
2976,284.314,3.282000000000002,0.0,2.0,34.14,0.0,2.0,0.0,2.0,6.0,22.0,4.0
2977,245.072,1.5372999999999999,0.0,3.0,35.53,0.0,0.0,1.0,4.0,2.0,13.0,2.0
2978,434.39700000000016,-0.9596000000000002,7.0,10.0,177.14,4.0,2.0,1.0,10.0,4.0,31.0,2.0
2979,548.6460000000003,6.048400000000005,2.0,2.0,72.2,2.0,6.0,1.0,6.0,9.0,42.0,3.0
2980,358.302,-1.4836000000000003,6.0,8.0,155.51999999999998,1.0,2.0,0.0,8.0,4.0,26.0,2.0
2981,240.258,3.098700000000002,1.0,3.0,46.53,1.0,2.0,0.0,3.0,3.0,18.0,1.0
2982,341.4070000000001,1.5253999999999999,2.0,5.0,70.0,2.0,1.0,3.0,5.0,6.0,25.0,5.0
2983,258.23299999999995,0.08779999999999993,1.0,4.0,83.55000000000001,1.0,1.0,1.0,6.0,3.0,19.0,2.0
2984,248.36999999999995,1.8717,0.0,2.0,23.550000000000004,0.0,0.0,4.0,3.0,4.0,18.0,4.0
2985,329.35900000000004,4.057400000000001,3.0,4.0,70.23,4.0,3.0,0.0,5.0,4.0,25.0,1.0
2986,356.17900000000003,3.4163000000000023,3.0,4.0,73.72,0.0,2.0,0.0,6.0,4.0,22.0,2.0
2987,520.9460000000001,5.014500000000002,2.0,2.0,49.33,1.0,2.0,0.0,6.0,3.0,21.0,1.0
2988,178.14000000000001,-3.0132000000000008,4.0,6.0,107.22000000000001,1.0,0.0,1.0,6.0,1.0,12.0,1.0
2989,310.34900000000005,2.935100000000001,1.0,4.0,55.760000000000005,5.0,2.0,0.0,4.0,3.0,23.0,1.0
2990,250.3859999999999,2.2618,0.0,2.0,23.550000000000004,2.0,0.0,3.0,3.0,3.0,18.0,3.0
2991,403.46200000000016,4.289200000000003,1.0,2.0,40.540000000000006,4.0,3.0,2.0,4.0,5.0,29.0,2.0
2992,458.4730000000001,4.607400000000003,3.0,7.0,153.68999999999997,4.0,4.0,0.0,11.0,4.0,31.0,0.0
2993,169.268,1.2431999999999999,1.0,2.0,23.47,1.0,0.0,2.0,2.0,2.0,12.0,2.0
2994,357.37000000000006,0.0498999999999995,4.0,9.0,125.55000000000001,5.0,3.0,1.0,9.0,4.0,26.0,1.0
2995,347.3310000000001,-0.3571000000000001,4.0,10.0,138.69,5.0,3.0,1.0,10.0,4.0,25.0,1.0
2996,371.39700000000005,0.09239999999999948,4.0,9.0,125.55000000000001,6.0,3.0,1.0,9.0,4.0,27.0,1.0
2997,252.23000000000005,-1.5622000000000007,3.0,8.0,113.52000000000001,2.0,2.0,1.0,8.0,3.0,18.0,1.0
2998,342.297,-5.397199999999993,8.0,11.0,189.52999999999997,4.0,0.0,2.0,11.0,2.0,23.0,2.0
2999,162.141,-2.1757999999999993,3.0,5.0,79.15,0.0,0.0,2.0,5.0,2.0,11.0,2.0
3000,290.271,1.5460999999999998,5.0,6.0,110.38000000000001,1.0,2.0,0.0,6.0,3.0,21.0,1.0
3001,228.247,2.9738000000000016,3.0,3.0,60.69,2.0,2.0,0.0,3.0,2.0,17.0,0.0
3002,187.242,2.0861,1.0,2.0,32.59,0.0,1.0,1.0,2.0,3.0,14.0,2.0
3003,344.31300000000005,-5.761199999999992,9.0,11.0,200.52999999999997,8.0,0.0,1.0,11.0,1.0,23.0,1.0
3004,212.198,-4.224499999999998,7.0,7.0,141.61,6.0,0.0,0.0,7.0,0.0,14.0,0.0
3005,286.28,-1.6424000000000003,5.0,7.0,119.61000000000001,4.0,1.0,1.0,7.0,2.0,20.0,1.0
3006,286.28,-1.6424000000000003,5.0,7.0,119.61000000000001,4.0,1.0,1.0,7.0,2.0,20.0,1.0
3007,504.4380000000001,-7.571399999999989,11.0,16.0,268.67999999999995,8.0,0.0,3.0,16.0,3.0,34.0,3.0
3008,342.297,-5.397199999999993,8.0,11.0,189.52999999999997,4.0,0.0,2.0,11.0,2.0,23.0,2.0
3009,342.29699999999997,-5.395599999999993,8.0,11.0,189.52999999999997,5.0,0.0,2.0,11.0,2.0,23.0,2.0
3010,272.253,-1.4291000000000003,5.0,7.0,119.61000000000001,3.0,1.0,1.0,7.0,2.0,19.0,1.0
3011,352.38600000000014,3.192000000000002,1.0,5.0,57.150000000000006,5.0,2.0,0.0,5.0,4.0,26.0,2.0
3012,320.38800000000003,2.939400000000002,1.0,3.0,38.69,4.0,2.0,0.0,3.0,3.0,24.0,1.0
3013,395.23800000000006,4.158100000000003,1.0,5.0,57.150000000000006,4.0,2.0,0.0,7.0,4.0,26.0,2.0
3014,351.22900000000004,4.429400000000003,1.0,3.0,38.69,4.0,2.0,0.0,5.0,3.0,23.0,1.0
3015,350.4580000000002,4.780200000000004,1.0,3.0,38.69,5.0,2.0,1.0,3.0,4.0,26.0,2.0
3016,321.12000000000006,-0.25539999999999996,3.0,8.0,113.52000000000001,2.0,2.0,1.0,10.0,3.0,20.0,1.0
3017,347.3310000000001,-0.3571000000000001,4.0,10.0,138.69,5.0,3.0,1.0,10.0,4.0,25.0,1.0
3018,319.14400000000006,0.9545999999999997,3.0,6.0,87.74000000000001,2.0,2.0,1.0,8.0,3.0,20.0,1.0
3019,307.302,-0.5865,4.0,7.0,112.27000000000001,3.0,2.0,1.0,7.0,3.0,22.0,1.0
3020,472.69000000000005,5.208400000000003,4.0,6.0,72.84,9.0,2.0,0.0,10.0,2.0,30.0,0.0
3021,171.156,-0.9517999999999993,2.0,3.0,116.79,5.0,0.0,0.0,6.0,0.0,12.0,0.0
3022,204.185,0.7131000000000002,0.0,3.0,79.77000000000001,4.0,1.0,0.0,5.0,1.0,15.0,0.0
3023,292.259,-0.6620000000000004,3.0,9.0,168.07,3.0,2.0,1.0,11.0,3.0,21.0,1.0
3024,466.4760000000002,0.42200000000000126,5.0,8.0,224.64999999999998,14.0,1.0,0.0,14.0,1.0,32.0,0.0
3025,195.138,0.38079999999999986,2.0,6.0,132.07000000000002,3.0,1.0,0.0,8.0,1.0,14.0,0.0
3026,100.081,-0.21799999999999986,1.0,2.0,91.85,2.0,0.0,0.0,5.0,0.0,7.0,0.0
3027,170.172,-0.3860000000000001,0.0,4.0,66.18,1.0,1.0,1.0,6.0,2.0,12.0,1.0
3028,347.25500000000005,6.477300000000004,0.0,0.0,0.0,2.0,4.0,0.0,1.0,4.0,22.0,0.0
3029,197.03500000000003,2.3254,1.0,1.0,28.68,0.0,2.0,0.0,3.0,2.0,10.0,0.0
3030,476.3350000000005,2.2455999999999996,1.0,10.0,97.23000000000002,5.0,2.0,2.0,11.0,5.0,30.0,3.0
3031,358.26400000000007,5.169900000000003,1.0,4.0,37.28,4.0,3.0,0.0,5.0,3.0,21.0,0.0
3032,385.33000000000004,5.566500000000005,0.0,3.0,16.130000000000003,3.0,3.0,1.0,4.0,4.0,23.0,1.0
3033,371.30300000000005,5.135300000000004,0.0,3.0,16.130000000000003,2.0,3.0,0.0,4.0,4.0,22.0,1.0
3034,380.039,4.928600000000002,0.0,3.0,38.92,2.0,3.0,0.0,5.0,3.0,19.0,0.0
3035,413.3440000000002,4.5213000000000045,0.0,5.0,41.910000000000004,3.0,3.0,1.0,6.0,4.0,25.0,1.0
3036,345.265,4.927100000000004,0.0,3.0,17.82,4.0,3.0,0.0,4.0,3.0,20.0,0.0
3037,350.2190000000001,5.289100000000003,1.0,3.0,37.81,2.0,4.0,0.0,4.0,4.0,22.0,0.0
3038,312.4530000000001,3.8826000000000036,1.0,2.0,37.3,0.0,0.0,3.0,2.0,4.0,23.0,4.0
3039,337.46300000000014,4.221000000000004,1.0,3.0,46.260000000000005,0.0,1.0,3.0,3.0,5.0,25.0,4.0
3040,337.46300000000014,4.221000000000004,1.0,3.0,46.260000000000005,0.0,1.0,3.0,3.0,5.0,25.0,4.0
3041,127.14299999999999,-0.18829999999999997,2.0,2.0,63.32000000000001,3.0,0.0,0.0,3.0,0.0,9.0,0.0
3042,280.45199999999994,5.555700000000005,1.0,1.0,37.3,15.0,0.0,0.0,2.0,0.0,20.0,0.0
3043,187.286,2.1826,0.0,1.0,3.24,4.0,1.0,0.0,1.0,1.0,14.0,0.0
3044,398.4150000000002,2.3682000000000007,1.0,8.0,98.05,7.0,2.0,0.0,8.0,3.0,29.0,1.0
3045,398.41500000000025,2.9113000000000016,0.0,7.0,98.98,6.0,1.0,0.0,8.0,2.0,29.0,1.0
3046,442.54000000000013,4.832800000000004,0.0,5.0,61.19,7.0,4.0,0.0,6.0,4.0,32.0,0.0
3047,170.16799999999998,-1.6344999999999992,2.0,4.0,95.41,4.0,0.0,0.0,5.0,0.0,12.0,0.0
3048,205.24200000000002,1.7899999999999996,1.0,4.0,54.71,3.0,2.0,0.0,5.0,2.0,14.0,0.0
3049,324.83600000000007,4.599300000000003,0.0,3.0,25.78,4.0,3.0,0.0,4.0,3.0,22.0,0.0
3050,357.386,3.174400000000001,0.0,7.0,48.53,3.0,3.0,0.0,10.0,3.0,23.0,0.0
3051,326.4500000000001,3.639320000000003,0.0,6.0,43.6,4.0,3.0,0.0,6.0,3.0,22.0,0.0
3052,269.329,2.357,0.0,5.0,47.78,4.0,2.0,0.0,5.0,2.0,19.0,0.0
3053,281.35900000000004,3.1008000000000013,0.0,4.0,31.980000000000004,4.0,2.0,1.0,4.0,3.0,21.0,1.0
3054,254.314,3.9685000000000024,0.0,4.0,38.92,3.0,3.0,0.0,4.0,3.0,18.0,0.0
3055,412.57700000000006,5.123600000000005,0.0,3.0,15.71,9.0,3.0,1.0,3.0,4.0,31.0,1.0
3056,340.43000000000006,4.814600000000003,1.0,4.0,42.74,2.0,3.0,0.0,4.0,5.0,26.0,2.0
3057,283.334,4.5336000000000025,0.0,3.0,38.14,2.0,4.0,0.0,3.0,4.0,22.0,0.0
3058,237.34699999999992,1.8251999999999995,0.0,4.0,37.19,4.0,0.0,2.0,4.0,2.0,17.0,2.0
3059,166.14800000000002,-1.502,2.0,6.0,108.91999999999999,3.0,2.0,0.0,8.0,2.0,12.0,0.0
3060,219.24,1.3337,2.0,2.0,66.4,4.0,1.0,0.0,4.0,1.0,16.0,0.0
3061,209.13799999999998,-0.4776999999999997,4.0,3.0,120.85000000000002,4.0,0.0,0.0,7.0,0.0,13.0,0.0
3062,311.3340000000001,0.9730999999999996,4.0,4.0,123.93000000000002,7.0,0.0,1.0,7.0,1.0,22.0,1.0
