scaffold,mean_shap
O=C(COC(=O)c1ccccc1)c1cc[nH]c1,0.00055858516
O=C(COC(=O)c1ccccc1)c1cc[nH]c1,-2.4379198e-05
c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2,-0.0008358484
O=C(Nc1ccccc1)c1cn[nH]c1,0.00045401137
O=C(Nc1ccccc1)c1cn[nH]c1,-0.0006560498
O=C(CSc1cc(-c2ccccc2)cc(-c2ccccc2)n1)Nc1nccs1,0.0015263644
O=C(c1ccc2c(c1)N(Cc1ccccc1)C(=O)CS2)N1CCOCC1,-0.00045155146
O=C(CCN1C(=O)COc2ccccc21)NCCc1ccccc1,0.0019707512
O=C(CCN1C(=O)COc2ccccc21)NCCc1ccccc1,0.0019895881
O=c1nc[nH]c2c1CN(CCCN1CCOCC1)CN2,-0.0013742875
O=c1[nH]c(=S)[nH]c2c1CN(CCCN1CCOCC1)CN2,-0.00135972
O=C(COc1ccccc1)OC1CC2CCC(C1)N2,-0.0008102692
O=C1CCCC(OC2CCC(OC3CCCCO3)CO2)CCCC(OC2CCCCO2)C=CC=CCCO1,-0.00076145324
O=C1CCCC(OC2CCC(OC3CCCCO3)CO2)CCCC(OC2CCCCO2)C=CC=CCCO1,-0.00076145324
O=C(CSc1nnc(-c2cccc(S(=O)(=O)N3CCOCC3)c2)n1C1CCCCCC1)NCc1ccccc1,0.0017770535
O=C1CC(c2ccccc2)Oc2cc(OC3CCCC(COC4CCCCO4)O3)ccc21,-0.0007695757
O=C1CC(c2ccccc2)Oc2cc(OC3CCCC(COC4CCCCO4)O3)ccc21,-0.0007695757
O=C1CC(c2ccccc2)Oc2cc(OC3CCCC(COC4CCCCO4)O3)ccc21,-0.0007695757
O=C(Nc1c[nH]c2ccccc12)c1ccc2c(c1)OCO2,0.0010249309
O=C(Nc1c[nH]c2ccccc12)c1ccc2c(c1)OCO2,0.0009011472
O=C(Nc1c[nH]c2ccccc12)c1ccc2c(c1)OCO2,0.0007060314
C1CCC(OC2CCOCC2)OC1,-0.0022498965
O=c1nc[nH]cc1N=Nc1ccccc1,-0.0016335214
O=c1[nH]c(=S)[nH]cc1N=Nc1ccccc1,-0.0010042775
c1ccc(N=Nc2cncnc2)cc1,-0.0015487924
O=C1CCC(CCc2nc3ccccc3[nH]2)(c2ccccc2)C(=O)N1,-0.00019370299
C(CCOCc1ccccc1)=NOCCN1CCCc2ncccc21,-3.0488809e-05
c1ccc2nc3c(cc2c1)CCO3,-0.00050589925
c1ccc2nc3c(cc2c1)CCO3,-0.0002971509
c1ccc2nc3c(cc2c1)CCO3,0.00015326825
